query_id,query,epsilon,true_answer,laplace_answer,discrete_laplace_answer,gaussian_answer,discrete_gaussian_answer,a1b1_result,a2b1_result,a3b1_result,a1b2_result,a2b2_result,a3b2_result
55,What percentage of clients with AGE > 45 defaulted?,0.23211822891717815,"""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'"""
56,What percentage of clients with AGE > 55 defaulted?,1.350541224549904,"""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'"""
57,What is the median BILL_AMT3 for clients with PAY_1 = -1?,0.23211822891717815,"""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP]."""
58,What is the median BILL_AMT3 for clients with PAY_1 = 0?,0.1,"""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP]."""
59,What is the median BILL_AMT3 for clients with PAY_1 = 1?,0.7715746304029494,"""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP]."""
60,How many clients with EDUCATION level 1 are not married?,1.1038400552956573,"""The result is [DP]0[/DP].""","""The result is 0.""","""The result is 2.0.""","""The result is 0.""","""The result is 0.""","""The result is [DP]0.6053[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.0012[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]486.024[/DP].""","""The result is [DP]0.0001[/DP]."""
61,How many clients with EDUCATION level 2 are not married?,0.7715746304029494,"""The result is [DP]0[/DP].""","""The result is 4.32.""","""The result is 0.""","""The result is 0.""","""The result is 0.""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0012[/DP].""","""The result is [DP]154.1366[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.0001[/DP]."""
62,How many clients with EDUCATION level 3 are not married?,0.45188719028566016,"""The result is [DP]0[/DP].""","""The result is 1.5.""","""The result is 0.""","""The result is 2.67.""","""The result is 0.""","""The result is [DP]0.014[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0393[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]785.4884[/DP].""","""The result is [DP]0.0026[/DP]."""
63,What is the most frequent PAY_AMT4 value for clients who defaulted?,0.794007125837763,"""Error executing query: attempt to get argmax of an empty sequence""","""Error executing query: attempt to get argmax of an empty sequence""","""Error executing query: attempt to get argmax of an empty sequence""","""Error executing query: attempt to get argmax of an empty sequence""","""Error executing query: attempt to get argmax of an empty sequence""","""Error executing query: attempt to get argmax of an empty sequence""","""Error executing query: attempt to get argmax of an empty sequence""","""Error executing query: attempt to get argmax of an empty sequence""","""Error executing query: attempt to get argmax of an empty sequence""","""Error executing query: attempt to get argmax of an empty sequence""","""Error executing query: attempt to get argmax of an empty sequence"""
64,What is the most frequent PAY_AMT4 value for clients who defaulted?,0.794007125837763,"""Error executing query: 0""","""Error executing query: 0""","""Error executing query: 0""","""Error executing query: 0""","""Error executing query: 0""","""Error executing query: 0.0004""","""Error executing query: nan""","""Error executing query: 0.0007""","""Error executing query: 0.0""","""Error executing query: nan""","""Error executing query: 0.0015"""
65,What is the most frequent PAY_AMT4 value for clients who defaulted?,0.9181457884751146,"""Error executing query: attempt to get argmax of an empty sequence""","""Error executing query: attempt to get argmax of an empty sequence""","""Error executing query: attempt to get argmax of an empty sequence""","""Error executing query: attempt to get argmax of an empty sequence""","""Error executing query: attempt to get argmax of an empty sequence""","""Error executing query: attempt to get argmax of an empty sequence""","""Error executing query: attempt to get argmax of an empty sequence""","""Error executing query: attempt to get argmax of an empty sequence""","""Error executing query: attempt to get argmax of an empty sequence""","""Error executing query: attempt to get argmax of an empty sequence""","""Error executing query: attempt to get argmax of an empty sequence"""
66,What is the most frequent PAY_AMT4 value for clients who defaulted?,0.5370197253372814,"""Error executing query: 0""","""Error executing query: 0""","""Error executing query: 0""","""Error executing query: 0""","""Error executing query: 0""","""Error executing query: 0.0616""","""Error executing query: nan""","""Error executing query: 0.0072""","""Error executing query: 0.1145""","""Error executing query: 0.0""","""Error executing query: 0.0482"""
67,What is the most frequent PAY_AMT4 value for clients who defaulted?,0.5226303807974494,"""Error executing query: attempt to get argmax of an empty sequence""","""Error executing query: attempt to get argmax of an empty sequence""","""Error executing query: attempt to get argmax of an empty sequence""","""Error executing query: attempt to get argmax of an empty sequence""","""Error executing query: attempt to get argmax of an empty sequence""","""Error executing query: attempt to get argmax of an empty sequence""","""Error executing query: attempt to get argmax of an empty sequence""","""Error executing query: attempt to get argmax of an empty sequence""","""Error executing query: attempt to get argmax of an empty sequence""","""Error executing query: attempt to get argmax of an empty sequence""","""Error executing query: attempt to get argmax of an empty sequence"""
68,What is the maximum BILL_AMT1 among married clients?,0.45188719028566016,"""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP]."""
69,What is the mean PAY_AMT3 for clients with AGE > 60?,0.45188719028566016,"""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'"""
70,What is the average BILL_AMT4 for male clients?,0.23211822891717815,"""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP]."""
71,What is the total PAY_AMT2 for clients aged under 35?,0.9145856197269706,"""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'"""
72,What is the mean PAY_AMT6 for clients with AGE > 50?,0.45188719028566016,"""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'"""
73,What is the average AGE of clients with LIMIT_BAL less than 50000?,0.1,"""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'"""
74,What is the mean PAY_AMT4 for clients with AGE > 60?,0.45188719028566016,"""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'"""
75,What is the maximum BILL_AMT1 among married clients?,0.918142078633442,"""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP]."""
76,How many female clients have PAY_1 of 0 and defaulted?,0.8993786248373329,"""The result is [DP]0[/DP].""","""The result is 0.35.""","""The result is 1.0.""","""The result is 0.""","""The result is 0.""","""The result is [DP]0.0001[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.0028[/DP].""","""The result is [DP]0.0001[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.0059[/DP]."""
77,How many female clients have PAY_1 of -1 and defaulted?,1.1038400552956573,"""The result is [DP]0[/DP].""","""The result is 1.41.""","""The result is 0.""","""The result is 1.71.""","""The result is 2.0.""","""The result is [DP]0.0[/DP].""","""The result is [DP]803.9016[/DP].""","""The result is [DP]0.0006[/DP].""","""The result is [DP]42.0045[/DP].""","""The result is [DP]464.2053[/DP].""","""The result is [DP]0.0252[/DP]."""
78,What is the total PAY_AMT5 for clients aged under 30?,0.23211822891717815,"""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'"""
79,What is the mean PAY_AMT3 for clients with AGE > 60?,0.1,"""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'"""
80,What is the average BILL_AMT3 for male clients?,0.8993786248373329,"""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP]."""
81,How many clients with EDUCATION level 3 have a PAY_3 of 2?,0.8617224173568258,"""The result is [DP]0[/DP].""","""The result is 0.22.""","""The result is 4.0.""","""The result is 0.""","""The result is 1.0.""","""The result is [DP]0.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.0054[/DP].""","""The result is [DP]0.2022[/DP].""","""The result is [DP]738.3139[/DP].""","""The result is [DP]0.0046[/DP]."""
82,How many clients have a PAY_4 value of 0?,0.23211822891717815,"""The result is [DP]0[/DP].""","""The result is 7.22.""","""The result is 0.""","""The result is 29.04.""","""The result is 0.""","""The result is [DP]0.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.0004[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]374.0601[/DP].""","""The result is [DP]0.0002[/DP]."""
83,What is the average BILL_AMT6 for male clients?,0.25312319302722175,"""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP]."""
84,What is the average BILL_AMT4 for male clients?,1.1038400552956573,"""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP]."""
85,What is the average AGE of clients with LIMIT_BAL less than 80000?,0.8617224173568258,"""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'"""
86,What is the average BILL_AMT2 for male clients?,0.8993786248373329,"""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP]."""
87,What is the average BILL_AMT6 for male clients?,0.5370197253372814,"""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP]."""
88,What is the mean PAY_AMT5 for clients with AGE > 50?,0.18273699254356746,"""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'"""
89,How many clients with LIMIT_BAL greater than 50000 defaulted?,0.18273699254356746,"""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'"""
90,What is the total PAY_AMT1 for clients aged under 30?,0.8993786248373329,"""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'"""
91,What is the total PAY_AMT4 for clients aged under 40?,0.5370197253372814,"""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'"""
92,How many female clients have PAY_1 of -1 and defaulted?,0.9145856197269706,"""The result is [DP]0[/DP].""","""The result is 0.""","""The result is 1.0.""","""The result is 1.74.""","""The result is 3.0.""","""The result is [DP]0.0[/DP].""","""The result is [DP]568.6653[/DP].""","""The result is [DP]0.0048[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.0272[/DP]."""
93,What is the mean PAY_AMT3 for clients with AGE > 60?,0.8993786248373329,"""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'"""
94,What is the mean PAY_AMT1 for clients with AGE > 60?,0.5226303807974494,"""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'"""
95,What is the maximum BILL_AMT2 among married clients?,0.4216476246561033,"""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP]."""
96,How many female clients have PAY_1 of 1 and defaulted?,0.9189598761607718,"""The result is [DP]0[/DP].""","""The result is 1.11.""","""The result is 0.""","""The result is 0.""","""The result is 3.0.""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0009[/DP].""","""The result is [DP]0.1061[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0009[/DP]."""
97,How many clients with EDUCATION level 3 have a PAY_3 of 2?,0.21977188989255456,"""The result is [DP]0[/DP].""","""The result is 0.""","""The result is 0.""","""The result is 30.34.""","""The result is 0.""","""The result is [DP]0.0388[/DP].""","""The result is [DP]648.3924[/DP].""","""The result is [DP]0.0206[/DP].""","""The result is [DP]684.723[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.0[/DP]."""
98,What is the average BILL_AMT5 for male clients?,0.25312319302722175,"""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP]."""
99,What is the total PAY_AMT3 for clients aged under 40?,0.23211822891717815,"""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'"""
100,What is the maximum BILL_AMT2 among married clients?,1.1038400552956573,"""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP]."""
101,What is the total PAY_AMT3 for clients aged under 40?,0.4216476246561033,"""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'"""
102,What is the total PAY_AMT1 for clients aged under 40?,0.4216476246561033,"""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'"""
103,What is the average AGE of clients with LIMIT_BAL less than 80000?,1.350541224549904,"""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'"""
104,How many clients with EDUCATION level 3 have a PAY_3 of -1?,0.9145856197269706,"""The result is [DP]0[/DP].""","""The result is 1.45.""","""The result is 0.""","""The result is 4.89.""","""The result is 0.""","""The result is [DP]0.0041[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.0003[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.0027[/DP]."""
105,What is the default rate for clients with MARRIAGE status 2?,0.21977188989255456,"""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP]."""
